COHORTE,PERÍODO ACADÉMICO CURSA,SEDE,CAMPUS,CARRERA,ÁREA,MODALIDAD,TIPO PROYECTOEDUCATIVO,NRO ALUMNOS
2018 - 2019,2019 - 2020,QUITO,EL GIRÓN,GERENCIA Y LIDERAZGO,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,15
2018 - 2019,2019 - 2020,QUITO,EL GIRÓN,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,284
2018 - 2019,2019 - 2020,QUITO,SUR,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,38
2018 - 2019,2019 - 2020,QUITO,SUR,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,37
2018 - 2019,2019 - 2020,QUITO,SUR,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,35
2018 - 2019,2019 - 2020,QUITO,SUR,INGENIERÍA AMBIENTAL,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,24
2018 - 2019,2019 - 2020,QUITO,SUR,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,83
2018 - 2019,2019 - 2020,QUITO,SUR,INGENIERÍA CIVIL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,92
2018 - 2019,2019 - 2020,QUITO,SUR,MECÁNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,39
2018 - 2019,2019 - 2020,QUITO,SUR,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,44
2018 - 2019,2019 - 2020,QUITO,SUR,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,25
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,44
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,17
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,16
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,37
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,25
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,9
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,27
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,INGENIERÍA INDUSTRIAL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,37
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,34
2018 - 2019,2020 - 2020,GUAYAQUIL,CENTENARIO,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,13
2018 - 2019,2020 - 2020,GUAYAQUIL,MARIA AUXILIADORA,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,53
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,29
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,ANTROPOLOGÍA,HUMANIDADES,EN LINEA,NUEVA O REDISEÑO,10
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,BIOTECNOLOGÍA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,13
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,15
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,10
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,36
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,EDUCACIÓN BÁSICA,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,27
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,EDUCACIÓN INICIAL,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,19
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,EDUCACIÓN INTERCULTURAL BILINGÜE,EDUCACION,EN LINEA,NUEVA O REDISEÑO,160
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,28
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,14
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,GESTIÓN DE RIESGOS Y DESASTRES,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,12
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,INGENIERÍA AMBIENTAL,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,7
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,74
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,INGENIERÍA CIVIL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,68
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,INGENIERÍA INDUSTRIAL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,8
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,MECÁNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,11
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,57
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,MEDICINA VETERINARIA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,22
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,PEDAGOGÍA DE LA ACTIVIDAD FISICA Y DEPORTE,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,37
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,34
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,8
2018 - 2019,2020 - 2020,MATRIZ CUENCA,EL VECINO,TEOLOGÍA,RAZÓN Y FE,EN LINEA,NUEVA O REDISEÑO,6
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,90
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,AGROPECUARIA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,23
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,BIOTECNOLOGÍA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,68
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,57
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,68
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,EDUCACIÓN BÁSICA,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,22
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,EDUCACIÓN INICIAL,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,25
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,FILOSOFÍA,HUMANIDADES,PRESENCIAL,NUEVA O REDISEÑO,8
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,GERENCIA Y LIDERAZGO,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,13
2018 - 2019,2020 - 2020,QUITO,EL GIRÓN,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,249
2018 - 2019,2020 - 2020,QUITO,SUR,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,30
2018 - 2019,2020 - 2020,QUITO,SUR,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,34
2018 - 2019,2020 - 2020,QUITO,SUR,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,27
2018 - 2019,2020 - 2020,QUITO,SUR,INGENIERÍA AMBIENTAL,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,22
2018 - 2019,2020 - 2020,QUITO,SUR,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,71
2018 - 2019,2020 - 2020,QUITO,SUR,INGENIERÍA CIVIL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,78
2018 - 2019,2020 - 2020,QUITO,SUR,MECÁNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,38
2018 - 2019,2020 - 2020,QUITO,SUR,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,40
2018 - 2019,2020 - 2020,QUITO,SUR,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,24
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,53
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,20
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,23
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,38
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,27
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,15
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,26
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,INGENIERÍA INDUSTRIAL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,48
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,34
2018 - 2019,2020 - 2021,GUAYAQUIL,CENTENARIO,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,13
2018 - 2019,2020 - 2021,GUAYAQUIL,MARIA AUXILIADORA,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,49
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,24
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,ANTROPOLOGÍA,HUMANIDADES,EN LINEA,NUEVA O REDISEÑO,10
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,BIOTECNOLOGÍA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,12
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,15
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,10
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,33
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,EDUCACIÓN BÁSICA,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,24
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,EDUCACIÓN INICIAL,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,18
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,EDUCACIÓN INTERCULTURAL BILINGÜE,EDUCACION,EN LINEA,NUEVA O REDISEÑO,181
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,20
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,13
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,GESTIÓN DE RIESGOS Y DESASTRES,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,11
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA AMBIENTAL,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,4
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,58
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA CIVIL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,60
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA INDUSTRIAL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,8
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,MECÁNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,11
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,50
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,MEDICINA VETERINARIA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,21
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,PEDAGOGÍA DE LA ACTIVIDAD FISICA Y DEPORTE,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,30
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,33
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,7
2018 - 2019,2020 - 2021,MATRIZ CUENCA,EL VECINO,TEOLOGÍA,RAZÓN Y FE,EN LINEA,NUEVA O REDISEÑO,6
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,92
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,AGROPECUARIA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,20
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,BIOTECNOLOGÍA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,63
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,57
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,70
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,EDUCACIÓN BÁSICA,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,22
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,EDUCACIÓN INICIAL,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,24
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,FILOSOFÍA,HUMANIDADES,PRESENCIAL,NUEVA O REDISEÑO,4
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,GERENCIA Y LIDERAZGO,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,15
2018 - 2019,2020 - 2021,QUITO,EL GIRÓN,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,246
2018 - 2019,2020 - 2021,QUITO,SUR,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,28
2018 - 2019,2020 - 2021,QUITO,SUR,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,34
2018 - 2019,2020 - 2021,QUITO,SUR,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,27
2018 - 2019,2020 - 2021,QUITO,SUR,INGENIERÍA AMBIENTAL,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,22
2018 - 2019,2020 - 2021,QUITO,SUR,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,69
2018 - 2019,2020 - 2021,QUITO,SUR,INGENIERÍA CIVIL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,75
2018 - 2019,2020 - 2021,QUITO,SUR,MECÁNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,37
2018 - 2019,2020 - 2021,QUITO,SUR,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,36
2018 - 2019,2020 - 2021,QUITO,SUR,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,23
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,48
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,17
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,21
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,30
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,25
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,14
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,22
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,INGENIERÍA INDUSTRIAL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,43
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,33
2018 - 2019,2021 - 2021,GUAYAQUIL,CENTENARIO,TELECOMUNICACIONES,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,15
2018 - 2019,2021 - 2021,GUAYAQUIL,MARIA AUXILIADORA,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,49
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,ADMINISTRACIÓN DE EMPRESAS,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,22
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,ANTROPOLOGÍA,HUMANIDADES,EN LINEA,NUEVA O REDISEÑO,9
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,BIOTECNOLOGÍA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,11
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,COMPUTACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,14
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,COMUNICACIÓN,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,10
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,CONTABILIDAD Y AUDITORÍA,CIENCIAS ADMINISTRATIVAS Y ECONÓMICAS,PRESENCIAL,NUEVA O REDISEÑO,30
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,EDUCACIÓN BÁSICA,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,21
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,EDUCACIÓN INICIAL,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,16
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,EDUCACIÓN INTERCULTURAL BILINGÜE,EDUCACION,EN LINEA,NUEVA O REDISEÑO,171
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,ELECTRICIDAD,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,15
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,ELECTRÓNICA Y AUTOMATIZACIÓN,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,14
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,GESTIÓN DE RIESGOS Y DESASTRES,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,9
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA AMBIENTAL,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,3
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA AUTOMOTRIZ,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,53
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA CIVIL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,59
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,INGENIERÍA INDUSTRIAL,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,8
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,MECÁNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,11
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,MECATRÓNICA,CIENCIA Y TECNOLOGÍA,PRESENCIAL,NUEVA O REDISEÑO,48
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,MEDICINA VETERINARIA,CIENCIAS DE LA VIDA,PRESENCIAL,NUEVA O REDISEÑO,19
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,PEDAGOGÍA DE LA ACTIVIDAD FISICA Y DEPORTE,EDUCACION,PRESENCIAL,NUEVA O REDISEÑO,29
2018 - 2019,2021 - 2021,MATRIZ CUENCA,EL VECINO,PSICOLOGÍA,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO HUMANO,PRESENCIAL,NUEVA O REDISEÑO,32
